URL,contributor,excerpt
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,3.2 Copy operators in $(FGFA_ROOT)/fgfa_rfcn/operator_cxx to $(YOUR_MXNET_FOLDER)/src/operator/contrib by
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,cp -r $(FGFA_ROOT)/fgfa_rfcn/operator_cxx/* $(MXNET_ROOT)/src/operator/contrib/
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,3.3 Compile MXNet
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,cd ${MXNET_ROOT}
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,make -j4
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,3.4 Install the MXNet Python binding by
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"Note: If you will actively switch between different versions of MXNet, please follow 3.5 instead of 3.4"
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,cd python
https://github.com/msracver/Flow-Guided-Feature-Aggregation,Allen Mao,"3.5 For advanced users, you may put your Python packge into ./external/mxnet/$(YOUR_MXNET_PACKAGE), and modify MXNET_VERSION in ./experiments/fgfa_rfcn/cfgs/*.yaml to $(YOUR_MXNET_PACKAGE). Thus you can switch among different versions of MXNet quickly."
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,If you use PIP (recommended) you will get the necessary Python packages with: pip install -r requirements.txt
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,install.packages('rgdal')
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,install.packages('alphahull')
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,install.packages('igraph')
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,install.packages('shapefiles')
https://github.com/nypl-spacetime/map-vectorizer,Allen Mao,It is also a good idea to install QGIS to test your results
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,npm install -g yo
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,npm install -g bower
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,Bower is a required dependency of using the packages in the generated app.
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,"To install generator-arcgis-js-app from npm, run:"
https://github.com/odoe/generator-arcgis-js-app,Allen Mao,npm install -g generator-arcgis-js-app
https://github.com/ondrolexa/apsg,Allen Mao,PyPI
https://github.com/ondrolexa/apsg,Allen Mao,"To install APSG, just execute"
https://github.com/ondrolexa/apsg,Allen Mao,pip install apsg
https://github.com/ondrolexa/apsg,Allen Mao,"Alternatively, you download the package manually from the Python Package Index https://pypi.org/project/apsg, unzip it, navigate into the package, and use the command:"
https://github.com/ondrolexa/apsg,Allen Mao,Upgrading via pip
https://github.com/ondrolexa/apsg,Allen Mao,"To upgrade an existing version of APSG from PyPI, execute"
https://github.com/ondrolexa/apsg,Allen Mao,pip install apsg --upgrade --no-deps
https://github.com/ondrolexa/apsg,Allen Mao,"Please note that the dependencies (Matplotlib, NumPy and SciPy) will also be upgraded if you omit the --no-deps flag; use the --no-deps (""no dependencies"") flag if you don't want this."
https://github.com/ondrolexa/apsg,Allen Mao,Installing APSG from the source distribution
https://github.com/ondrolexa/apsg,Allen Mao,"In rare cases, users reported problems on certain systems with the default pip installation command, which installs APSG from the binary distribution (""wheels"") on PyPI. If you should encounter similar problems, you could try to install APSG from the source distribution instead via"
https://github.com/ondrolexa/apsg,Allen Mao,pip install --no-binary :all: apsg
https://github.com/ondrolexa/apsg,Allen Mao,"Also, I would appreciate it if you could report any issues that occur when using pip install apsg in hope that we can fix these in future releases."
https://github.com/ondrolexa/apsg,Allen Mao,Conda
https://github.com/ondrolexa/apsg,Allen Mao,The APSG package is also available through conda-forge.
https://github.com/ondrolexa/apsg,Allen Mao,Installing apsg
https://github.com/ondrolexa/apsg,Allen Mao,Installing apsg from the conda-forge channel can be achieved by adding conda-forge to your channels with:
https://github.com/ondrolexa/apsg,Allen Mao,"Once the conda-forge channel has been enabled, apsg can be installed with:"
https://github.com/ondrolexa/apsg,Allen Mao,conda install apsg
https://github.com/ondrolexa/apsg,Allen Mao,It is possible to list all of the versions of apsg available on your platform with:
https://github.com/ondrolexa/apsg,Allen Mao,conda search apsg --channel conda-forge
https://github.com/ondrolexa/apsg,Allen Mao,Master version
https://github.com/ondrolexa/apsg,Allen Mao,The APSG version on PyPI may always one step behind; you can install the latest development version from the GitHub repository by executing
https://github.com/ondrolexa/apsg,Allen Mao,pip install git+git://github.com/ondrolexa/apsg.git
https://github.com/ondrolexa/apsg,Allen Mao,"Or, you can fork the GitHub repository from https://github.com/ondrolexa/apsg and install APSG from your local drive via"
https://github.com/phoenix104104/LapSRN,Allen Mao,Requirements and Dependencies
https://github.com/phoenix104104/LapSRN,Allen Mao,MATLAB (we test with MATLAB R2017a on Ubuntu 16.04 and Windows 7)
https://github.com/phoenix104104/LapSRN,Allen Mao,Cuda & Cudnn (we test with Cuda 8.0 and Cudnn 5.1)
https://github.com/phoenix104104/LapSRN,Allen Mao,Download repository:
https://github.com/phoenix104104/LapSRN,Allen Mao,$ git clone https://github.com/phoenix104104/LapSRN.git
https://github.com/phoenix104104/LapSRN,Allen Mao,Run install.m in MATLAB to compile MatConvNet:
https://github.com/phoenix104104/LapSRN,Allen Mao,# Start MATLAB
https://github.com/phoenix104104/LapSRN,Allen Mao,$ matlab
https://github.com/phoenix104104/LapSRN,Allen Mao,>> install
https://github.com/phoenix104104/LapSRN,Allen Mao,"If you install MatConvNet in your own path, you need to change the corresponding path in install.m, train_LapSRN.m and test_LapSRN.m."
https://github.com/phuang17/DeepMVS,Allen Mao,python 2.7
https://github.com/phuang17/DeepMVS,Allen Mao,numpy 1.13.1
https://github.com/phuang17/DeepMVS,Allen Mao,pytorch 0.3.0 and torchvision: Follow the instructions from their website.
https://github.com/phuang17/DeepMVS,Allen Mao,opencv 3.1.0: Run conda install -c menpo opencv or pip install opencv-python.
https://github.com/phuang17/DeepMVS,Allen Mao,"imageio 2.2.0 (with freeimage plugin): Run conda install -c conda-forge imageio or pip install imageio. To install freeimage plugin, run the following Python script once:"
https://github.com/phuang17/DeepMVS,Allen Mao,import imageio
https://github.com/phuang17/DeepMVS,Allen Mao,imageio.plugins.freeimage.download()
https://github.com/phuang17/DeepMVS,Allen Mao,h5py 2.7.0: Run conda install h5py or pip install h5py.
https://github.com/phuang17/DeepMVS,Allen Mao,lz4 0.23.1: Run pip install lz4.
https://github.com/phuang17/DeepMVS,Allen Mao,"cuda 8.0.61 and 16GB GPU RAM (required for gpu support): The training codes use up to 14GB of the GPU RAM with the default configuration. We train our model with an NVIDIA Tesla P100 GPU. To reduce GPU RAM usage, feel free to try smaller --patch_width, --patch_height, --num_depths, and --max_num_neighbors. However, the resulting model may not show the efficacy as appeared in our paper."
https://github.com/phuang17/DeepMVS,Allen Mao,"python python/train.py # This may take up to 4-6 days to complete, depending on which GPU is used."
https://github.com/phuang17/DeepMVS,Allen Mao,imageio 2.2.0: Run conda install -c conda-forge imageio or pip install imageio.
https://github.com/phuang17/DeepMVS,Allen Mao,pyquaternion 0.9.0: Run pip install pyquaternion.
https://github.com/phuang17/DeepMVS,Allen Mao,pydensecrf: Run pip install pydensecrf.
https://github.com/phuang17/DeepMVS,Allen Mao,cuda 8.0.61 and 6GB GPU RAM (required for gpu support): The testing codes use up to 4GB of the GPU RAM with the default configuration.
https://github.com/phuang17/DeepMVS,Allen Mao,COLMAP 3.2: Follow the instructions from their website.
https://github.com/pysal/pysal/,Allen Mao,PySAL is available through Anaconda (in the defaults or conda-forge channel) and Enthought Canopy. We recommend installing PySAL from conda-forge:
https://github.com/pysal/pysal/,Allen Mao,conda install pysal
https://github.com/pysal/pysal/,Allen Mao,PySAL can be installed using pip:
https://github.com/pysal/pysal/,Allen Mao,pip install pysal
https://github.com/pysal/pysal/,Allen Mao,As of version 2.0.0 PySAL has shifted to Python 3 only.
https://github.com/pysal/pysal/,Allen Mao,Users who need an older stable version of PySAL that is Python 2 compatible can install version 1.14.3 through pip or conda:
https://github.com/pysal/pysal/,Allen Mao,conda install pysal==1.14.3
https://github.com/pyvista/pymeshfix,Allen Mao,From PyPI
https://github.com/pyvista/pymeshfix,Allen Mao,pip install pymeshfix
https://github.com/pyvista/pymeshfix,Allen Mao,From source at GitHub
https://github.com/pyvista/pymeshfix,Allen Mao,git clone https://github.com/pyvista/pymeshfix
https://github.com/pyvista/pymeshfix,Allen Mao,cd pymeshfix
https://github.com/pyvista/pyvista,Allen Mao,PyVista can be installed from PyPI using pip on Python >= 3.5:
https://github.com/pyvista/pyvista,Allen Mao,pip install pyvista
https://github.com/pyvista/pyvista,Allen Mao,"You can also visit PyPi, Anaconda, or GitHub to download the source."
https://github.com/pyvista/tetgen,Allen Mao,pip install tetgen
https://github.com/pyvista/tetgen,Allen Mao,git clone https://github.com/pyvista/tetgen
https://github.com/pyvista/tetgen,Allen Mao,cd tetgen
https://github.com/rowanz/neural-motifs,Allen Mao,"Install python3.6 and pytorch 3. I recommend the Anaconda distribution. To install PyTorch if you haven't already, use conda install pytorch=0.3.0 torchvision=0.2.0 cuda90 -c pytorch."
https://github.com/rowanz/neural-motifs,Allen Mao,Update the config file with the dataset paths. Specifically:
https://github.com/rowanz/neural-motifs,Allen Mao,"Visual Genome (the VG_100K folder, image_data.json, VG-SGG.h5, and VG-SGG-dicts.json). See data/stanford_filtered/README.md for the steps I used to download these."
https://github.com/rowanz/neural-motifs,Allen Mao,You'll also need to fix your PYTHONPATH: export PYTHONPATH=/home/rowan/code/scene-graph
https://github.com/rowanz/neural-motifs,Allen Mao,Compile everything. run make in the main directory: this compiles the Bilinear Interpolation operation for the RoIs as well as the Highway LSTM.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,"Tensorflow 1.3 (or latest, although not tested)"
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Preferably a Titan X for synthesizing 12 frames
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Appearance-stream tfmodel
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Dynamics-stream tfmodel
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Dynamic textures
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Static textures (for dynamics style transfer)
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Store the appearance-stream tfmodel in ./models.
https://github.com/ryersonvisionlab/two-stream-dyntex-synth,Allen Mao,Store the dynamics-stream tfmodel in ./models. The filepath to this model is your --dynamics_model path.
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,python
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,pytorch
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,tqdm
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,pycocotools
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,progress
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,scikit-image
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,Clone this repository git clone https://github.com/salihkaragoz/pose-residual-network-pytorch.git
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,Install Pytorch
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,pip install -r src/requirements.txt
https://github.com/salihkaragoz/pose-residual-network-pytorch,Allen Mao,To download COCO dataset train2017 and val2017 annotations run: bash data/coco.sh. (data size: ~240Mb)
https://github.com/sentinelsat/sentinelsat,Allen Mao,Install sentinelsat through pip:
https://github.com/sentinelsat/sentinelsat,Allen Mao,pip install sentinelsat
https://github.com/tensorflow/tensorflow,Allen Mao,To install the current release for CPU-only:
https://github.com/tensorflow/tensorflow,Allen Mao,pip install tensorflow
https://github.com/tensorflow/tensorflow,Allen Mao,Use the GPU package for CUDA-enabled GPU cards:
https://github.com/tensorflow/tensorflow,Allen Mao,pip install tensorflow-gpu
https://github.com/tensorflow/tensorflow,Allen Mao,"See Installing TensorFlow for detailed instructions, and how to build from source."
https://github.com/tensorflow/tensorflow,Allen Mao,People who are a little more adventurous can also try our nightly binaries:
https://github.com/tensorflow/tensorflow,Allen Mao,"Nightly pip packages * We are pleased to announce that TensorFlow now offers nightly pip packages under the tf-nightly and tf-nightly-gpu project on PyPi. Simply run pip install tf-nightly or pip install tf-nightly-gpu in a clean environment to install the nightly TensorFlow build. We support CPU and GPU packages on Linux, Mac, and Windows."
https://github.com/twbs/bootstrap,Allen Mao,Download the latest release.
https://github.com/twbs/bootstrap,Allen Mao,Clone the repo: git clone https://github.com/twbs/bootstrap.git
https://github.com/twbs/bootstrap,Allen Mao,Install with npm: npm install bootstrap
https://github.com/twbs/bootstrap,Allen Mao,Install with yarn: yarn add bootstrap@4.3.1
https://github.com/twbs/bootstrap,Allen Mao,Install with Composer: composer require twbs/bootstrap:4.3.1
https://github.com/twbs/bootstrap,Allen Mao,Install with NuGet: CSS: Install-Package bootstrap Sass: Install-Package bootstrap.sass
https://github.com/ungarj/tilematrix,Allen Mao,Use pip to install the latest stable version:
https://github.com/ungarj/tilematrix,Allen Mao,pip install tilematrix
https://github.com/ungarj/tilematrix,Allen Mao,Manually install the latest development version
https://github.com/vuejs/vue-devtools/,Allen Mao,Get the Chrome Extension / (beta channel)
https://github.com/vuejs/vue-devtools/,Allen Mao,Get the Firefox Addon / (beta channel)
https://github.com/vuejs/vue-devtools/,Allen Mao,Get standalone Electron app (works with any environment!)
https://github.com/vuejs/vue-devtools/,Allen Mao,Manual Installation
https://github.com/vuejs/vue-devtools/,Allen Mao,This is only necessary when you want to build the extension yourself from source to get not-yet-released features.
https://github.com/vuejs/vue-devtools/,Allen Mao,Make sure you are using Node 6+ and NPM 3+
https://github.com/vuejs/vue-devtools/,Allen Mao,Clone this repo
https://github.com/vuejs/vue-devtools/,Allen Mao,npm install (Or yarn install if you are using yarn as the package manager)
https://github.com/vuejs/vue-devtools/,Allen Mao,npm run build
https://github.com/vuejs/vue-devtools/,Allen Mao,Open Chrome extension page
https://github.com/vuejs/vue-devtools/,Allen Mao,"Check ""developer mode"""
https://github.com/vuejs/vue-devtools/,Allen Mao,"Click ""load unpacked extension"", and choose shells/chrome."
https://github.com/whimian/pyGeoPressure,Allen Mao,pyGeoPressure is on PyPI:
https://github.com/whimian/pyGeoPressure,Allen Mao,pip install pygeopressure
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Prepare Environment
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Download source code from GitHub.
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,git clone https://github.com/wuhuikai/DeepGuidedFilter
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd DeepGuidedFilter && git checkout release
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Install dependencies (PyTorch version).
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,conda install opencv
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,conda install pytorch=0.2.0 cuda80 -c soumith
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,(Optional) Install dependencies for MonoDepth (Tensorflow version).
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,cd ComputerVision/MonoDepth
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Install Released Version
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,PyTorch Version
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,pip install guided-filter-pytorch
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,Tensorflow Version
https://github.com/wuhuikai/DeepGuidedFilter,Allen Mao,pip install guided-filter-tf
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Build Caffe and pycaffe (see: Caffe installation instructions)
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,Build the Cython modules
https://github.com/yuhuayc/da-faster-rcnn,Allen Mao,cd $FRCN_ROOT/lib
https://github.com/zhiqiangdon/CU-Net,Allen Mao,This package has the following requirements:
https://github.com/zhiqiangdon/CU-Net,Allen Mao,Pytorch v0.4.0 or Pytorch v0.1.12
https://github.com/zhiqiangdon/CU-Net,Allen Mao,Note that the script name with string prev-version requires Pytorch v0.1.12.
https://github.com/cltk/cltk,Rosna Thomas,"CLTK supports Python versions 3.6 and 3.7. The software only runs on POSIX–compliant operating systems (Linux, Mac OS X, FreeBSD, etc.)."
https://github.com/cltk/cltk,Rosna Thomas,bash
https://github.com/cltk/cltk,Rosna Thomas,$ pip install cltk
https://github.com/cltk/cltk,Rosna Thomas,See docs for complete installation instructions.
https://github.com/cltk/cltk,Rosna Thomas,"The CLTK organization curates corpora which can be downloaded directly or, better, imported by the toolkit."
https://github.com/facebookresearch/DensePose,Rosna Thomas,"Please find installation instructions for Caffe2 and DensePose in INSTALL.md, a document based on the Detectron installation instructions."
https://github.com/facebookresearch/ResNeXt,Rosna Thomas,See the fb.resnet.torch installation instructions for a step-by-step guide.
https://github.com/facebookresearch/ResNeXt,Rosna Thomas,#NAME?
https://github.com/facebookresearch/ResNeXt,Rosna Thomas,#NAME?
https://github.com/facebookresearch/ResNeXt,Rosna Thomas,#NAME?
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Installing both PyRobot and LoCoBot dependencies
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install Ubuntu 16.04
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Download the installation script
https://github.com/facebookresearch/pyrobot,Rosna Thomas,sudo apt update
https://github.com/facebookresearch/pyrobot,Rosna Thomas,sudo apt-get install curl
https://github.com/facebookresearch/pyrobot,Rosna Thomas,curl 'https://raw.githubusercontent.com/facebookresearch/pyrobot/master/robots/LoCoBot/install/locobot_install_all.sh' &gt; locobot_install_all.sh
https://github.com/facebookresearch/pyrobot,Rosna Thomas,"Run the script to install everything (ROS, realsense driver, etc.). Please connect the nuc machine to a realsense camera before running the following commands."
https://github.com/facebookresearch/pyrobot,Rosna Thomas,chmod +x locobot_install_all.sh 
https://github.com/facebookresearch/pyrobot,Rosna Thomas,./locobot_install_all.sh
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Installing just PyRobot
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install Ubuntu 16.04 
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install ROS kinetic
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install KDL
https://github.com/facebookresearch/pyrobot,Rosna Thomas,sudo apt-get -y install ros-kinetic-orocos-kdl ros-kinetic-kdl-parser-py ros-kinetic-python-orocos-kdl ros-kinetic-trac-ik
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install Python virtual environment
https://github.com/facebookresearch/pyrobot,Rosna Thomas,sudo apt-get -y install python-virtualenv
https://github.com/facebookresearch/pyrobot,Rosna Thomas,"virtualenv_name=""pyenv_pyrobot"""
https://github.com/facebookresearch/pyrobot,Rosna Thomas,VIRTUALENV_FOLDER=~/${virtualenv_name}
https://github.com/facebookresearch/pyrobot,Rosna Thomas,virtualenv --system-site-packages -p python2.7 $VIRTUALENV_FOLDER
https://github.com/facebookresearch/pyrobot,Rosna Thomas,Install PyRobot 
https://github.com/facebookresearch/pyrobot,Rosna Thomas,cd ~
https://github.com/facebookresearch/pyrobot,Rosna Thomas,mkdir -p low_cost_ws/src
https://github.com/facebookresearch/pyrobot,Rosna Thomas,cd ~/low_cost_ws/src
https://github.com/facebookresearch/pyrobot,Rosna Thomas,source ~/${virtualenv_name}/bin/activate
https://github.com/facebookresearch/pyrobot,Rosna Thomas,git clone --recurse-submodules https://github.com/facebookresearch/pyrobot.git
https://github.com/facebookresearch/pyrobot,Rosna Thomas,cd pyrobot/
https://github.com/gitbucket/gitbucket,Rosna Thomas,"GitBucket requires Java8. You have to install it, if it is not already installed."
https://github.com/gitbucket/gitbucket,Rosna Thomas,Download the latest gitbucket.war from the releases page and run it by java -jar gitbucket.war.
https://github.com/gitbucket/gitbucket,Rosna Thomas,Go to http://[hostname]:8080/ and log in with ID: root / Pass: root.
https://github.com/gitbucket/gitbucket,Rosna Thomas,You can specify following options:
https://github.com/gitbucket/gitbucket,Rosna Thomas,--port=[NUMBER]
https://github.com/gitbucket/gitbucket,Rosna Thomas,--prefix=[CONTEXTPATH]
https://github.com/gitbucket/gitbucket,Rosna Thomas,--host=[HOSTNAME]
https://github.com/gitbucket/gitbucket,Rosna Thomas,--gitbucket.home=[DATA_DIR]
https://github.com/gitbucket/gitbucket,Rosna Thomas,--temp_dir=[TEMP_DIR]
https://github.com/gitbucket/gitbucket,Rosna Thomas,--max_file_size=[MAX_FILE_SIZE]
https://github.com/gitbucket/gitbucket,Rosna Thomas,"TEMP_DIR is used as the temporary directory for the jetty application context. This is the directory into which the gitbucket.war file is unpacked, the source files are compiled, etc. If given this parameter must match the path of an existing directory or the application will quit reporting an error; if not given the path used will be a tmp directory inside the gitbucket home."
https://github.com/gitbucket/gitbucket,Rosna Thomas,MAX_FILE_SIZE is the max file size for upload files.
https://github.com/gitbucket/gitbucket,Rosna Thomas,"You can also deploy gitbucket.war to a servlet container which supports Servlet 3.0 (like Jetty, Tomcat, JBoss, etc)"
https://github.com/gitbucket/gitbucket,Rosna Thomas,"For more information about installation on Mac or Windows Server (with IIS), or configuration of Apache or Nginx and also integration with other tools or services such as Jenkins or Slack, see Wiki."
https://github.com/gitbucket/gitbucket,Rosna Thomas,"To upgrade GitBucket, replace gitbucket.war with the new version, after stopping GitBucket. All GitBucket data is stored in HOME/.gitbucket by default. So if you want to back up GitBucket's data, copy this directory to the backup location."
https://github.com/gitbucket/gitbucket,Rosna Thomas,Plugins
https://github.com/gitbucket/gitbucket,Rosna Thomas,GitBucket has a plug-in system that allows extra functionality. Officially the following plug-ins are provided:
https://github.com/gitbucket/gitbucket,Rosna Thomas,gitbucket-gist-plugin
https://github.com/gitbucket/gitbucket,Rosna Thomas,gitbucket-emoji-plugin
https://github.com/gitbucket/gitbucket,Rosna Thomas,gitbucket-pages-plugin
https://github.com/gitbucket/gitbucket,Rosna Thomas,gitbucket-notifications-plugin
https://github.com/gitbucket/gitbucket,Rosna Thomas,You can find more plugins made by the community at GitBucket community plugins.
https://github.com/harismuneer/Ultimate-Facebook-Scraper,Rosna Thomas,"You will need to install latest version of Google Chrome. Moreover, you need to install selenium module as well using"
https://github.com/harismuneer/Ultimate-Facebook-Scraper,Rosna Thomas,pip install selenium
https://github.com/harismuneer/Ultimate-Facebook-Scraper,Rosna Thomas,"Run the code using Python 3. Also, the code is multi-platform and is tested on both Windows and Linux."
https://github.com/harismuneer/Ultimate-Facebook-Scraper,Rosna Thomas,The tool uses latest version of Chrome Web Driver. I have placed the webdriver along with the code but if that version doesn't work then replace the chrome web driver with the latest one.
https://github.com/nextflow-io/nextflow,Rosna Thomas,Download the package
https://github.com/nextflow-io/nextflow,Rosna Thomas,"Nextflow does not require any installation procedure, just download the distribution package by copying and pasting"
https://github.com/nextflow-io/nextflow,Rosna Thomas,this command in your terminal:
https://github.com/nextflow-io/nextflow,Rosna Thomas,curl -fsSL https://get.nextflow.io | bash
https://github.com/nextflow-io/nextflow,Rosna Thomas,It creates the nextflow executable file in the current directory. You may want to move it to a folder accessible from your $PATH.
https://github.com/nextflow-io/nextflow,Rosna Thomas,Download from Conda
https://github.com/nextflow-io/nextflow,Rosna Thomas,Nextflow can also be installed from Bioconda
https://github.com/nextflow-io/nextflow,Rosna Thomas,conda install -c bioconda nextflow
https://github.com/nextflow-io/nextflow,Rosna Thomas,make compile
https://github.com/nextflow-io/nextflow,Rosna Thomas,"The very first time you run it, it will automatically download all the libraries required by the build process."
https://github.com/nextflow-io/nextflow,Rosna Thomas,It may take some minutes to complete.
https://github.com/nextflow-io/nextflow,Rosna Thomas,"When complete, execute the program by using the launch.sh script in the project directory."
https://github.com/nextflow-io/nextflow,Rosna Thomas,The self-contained runnable Nextflow packages can be created by using the following command:
https://github.com/nextflow-io/nextflow,Rosna Thomas,make pack
https://github.com/nextflow-io/nextflow,Rosna Thomas,In order to install the compiled packages use the following command:
https://github.com/nextflow-io/nextflow,Rosna Thomas,Then you will be able to run nextflow using the nextflow launcher script in the project root folder.
https://github.com/nextflow-io/nextflow,Rosna Thomas,Known compilation problems
https://github.com/nextflow-io/nextflow,Rosna Thomas,Nextflow required JDK 8 to be compiled. The Java compiler used by the build process can be choose by setting the
https://github.com/nextflow-io/nextflow,Rosna Thomas,JAVA_HOME environment variable accordingly.
https://github.com/nextflow-io/nextflow,Rosna Thomas,"If the compilation stops reporting the error: java.lang.VerifyError: Bad &lt;init&gt; method call from inside of a branch,"
https://github.com/nextflow-io/nextflow,Rosna Thomas,this is due to a bug affecting the following Java JDK:
https://github.com/nextflow-io/nextflow,Rosna Thomas,1.8.0 update 11
https://github.com/nextflow-io/nextflow,Rosna Thomas,1.8.0 update 20
https://github.com/nextflow-io/nextflow,Rosna Thomas,Upgrade to a newer JDK to avoid to this issue. Alternatively a possible workaround is to define the following variable
https://github.com/nextflow-io/nextflow,Rosna Thomas,in your environment:
https://github.com/nextflow-io/nextflow,Rosna Thomas,_JAVA_OPTIONS='-Xverify:none'
https://github.com/nextflow-io/nextflow,Rosna Thomas,Read more at these links:
https://github.com/nextflow-io/nextflow,Rosna Thomas,https://bugs.openjdk.java.net/browse/JDK-8051012
https://github.com/nextflow-io/nextflow,Rosna Thomas,https://jira.codehaus.org/browse/GROOVY-6951
https://github.com/nextflow-io/nextflow,Rosna Thomas,IntelliJ IDEA
https://github.com/nextflow-io/nextflow,Rosna Thomas,Nextflow development with IntelliJ IDEA requires the latest version of the IDE (2019.1.2 or later).
https://github.com/nextflow-io/nextflow,Rosna Thomas,"If you have it installed in your computer, follow the steps below in order to use it with Nextflow:"
https://github.com/pyro-ppl/pyro,Rosna Thomas,Installing a stable Pyro release
https://github.com/pyro-ppl/pyro,Rosna Thomas,Install using pip:
https://github.com/pyro-ppl/pyro,Rosna Thomas,Pyro supports Python 3.4+.
https://github.com/pyro-ppl/pyro,Rosna Thomas,sh
https://github.com/pyro-ppl/pyro,Rosna Thomas,pip install pyro-ppl
https://github.com/pyro-ppl/pyro,Rosna Thomas,Install from source:
https://github.com/pyro-ppl/pyro,Rosna Thomas,git clone git@github.com:pyro-ppl/pyro.git
https://github.com/pyro-ppl/pyro,Rosna Thomas,cd pyro
https://github.com/pyro-ppl/pyro,Rosna Thomas,git checkout master  # master is pinned to the latest release
https://github.com/pyro-ppl/pyro,Rosna Thomas,Install with extra packages:
https://github.com/pyro-ppl/pyro,Rosna Thomas,"To install the dependencies required to run the probabilistic models included in the examples/tutorials directories, please use the following command:"
https://github.com/pyro-ppl/pyro,Rosna Thomas,pip install pyro-ppl[extras]
https://github.com/pyro-ppl/pyro,Rosna Thomas,Make sure that the models come from the same release version of the Pyro source code as you have installed.
https://github.com/pyro-ppl/pyro,Rosna Thomas,Installing Pyro dev branch
https://github.com/pyro-ppl/pyro,Rosna Thomas,For recent features you can install Pyro from source.
https://github.com/pyro-ppl/pyro,Rosna Thomas,pip install git+https://github.com/pyro-ppl/pyro.git
https://github.com/pyro-ppl/pyro,Rosna Thomas,"or, with the extras dependency to run the probabilistic models included in the examples/tutorials directories:"
https://github.com/pyro-ppl/pyro,Rosna Thomas,pip install git+https://github.com/pyro-ppl/pyro.git#egg=project[extras]
https://github.com/pyro-ppl/pyro,Rosna Thomas,git clone https://github.com/pyro-ppl/pyro
https://github.com/pyro-ppl/pyro,Rosna Thomas,pip install .  # pip install .[extras] for running models in examples/tutorials
https://github.com/reduxjs/react-redux,Rosna Thomas,React Redux requires React 16.8.3 or later.
https://github.com/reduxjs/react-redux,Rosna Thomas,npm install --save react-redux
